Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,OverTime_flag,perf_rating_s,job_involve_s,job_sat_s,env_sat_s,rel_sat_s,Performance_Score,years_in_role_s,train_last_year_s,Efficiency_Score,worklife_s,Mentor_Feedback_Score,monthly_income_s,Engagement_Score,Composite_Score,Composite_Rank
41,No,Travel_Rarely,645,Sales,1,3,Marketing,1,534,2,Male,49,4,3,Sales Executive,1,Married,8392,19566,1,Y,No,16,3,3,80,1,10,2,3,10,7,0,7,0,0.0,100.0,0.0,33.333333333333336,66.66666666666667,30.0,38.888888888888886,33.333333333333336,36.67,66.66666666666667,51.67,38.8783570300158,65.55,39.92,729
28,No,Travel_Rarely,1300,Research & Development,17,2,Medical,1,536,3,Male,79,3,2,Laboratory Technician,1,Divorced,4558,13535,1,Y,No,12,3,4,80,1,10,2,3,10,0,1,8,0,0.0,66.66666666666667,0.0,66.66666666666667,100.0,30.0,0.0,33.333333333333336,13.33,66.66666666666667,78.33,18.688783570300156,40.81,35.54,970
25,Yes,Travel_Rarely,688,Research & Development,3,3,Medical,1,538,1,Male,91,3,1,Laboratory Technician,1,Married,4031,9396,5,Y,No,13,3,3,80,1,6,5,3,2,2,0,2,0,0.0,66.66666666666667,0.0,0.0,66.66666666666667,20.0,11.11111111111111,83.33333333333333,40.0,66.66666666666667,36.67,15.913638757240653,39.7,29.45,1257
52,No,Travel_Rarely,319,Research & Development,3,3,Medical,1,543,4,Male,39,2,3,Manufacturing Director,3,Married,7969,19609,2,Y,Yes,14,3,3,80,0,28,4,3,5,4,0,4,1,0.0,33.333333333333336,66.66666666666667,100.0,66.66666666666667,33.33,22.22222222222222,66.66666666666667,40.0,66.66666666666667,81.67,36.65086887835703,41.33,43.12,554
45,No,Travel_Rarely,192,Research & Development,10,2,Life Sciences,1,544,1,Male,69,3,1,Research Scientist,4,Married,2654,9655,3,Y,No,21,4,4,80,2,8,3,2,2,2,0,2,0,100.0,66.66666666666667,100.0,0.0,100.0,83.33,11.11111111111111,50.0,26.67,33.333333333333336,41.67,8.66245392311743,36.8,58.77,128
52,No,Travel_Rarely,1490,Research & Development,4,2,Life Sciences,1,546,4,Female,30,3,4,Manager,4,Married,16555,10310,2,Y,No,13,3,4,80,0,31,2,1,5,2,1,4,0,0.0,66.66666666666667,100.0,100.0,100.0,48.33,11.11111111111111,33.333333333333336,20.0,0.0,80.0,81.86413902053712,66.08,50.08,268
42,No,Travel_Frequently,532,Research & Development,29,2,Life Sciences,1,547,1,Female,92,3,2,Research Scientist,3,Divorced,4556,12932,2,Y,No,11,3,2,80,1,19,3,3,5,4,0,2,0,0.0,66.66666666666667,66.66666666666667,0.0,33.333333333333336,26.67,22.22222222222222,50.0,33.33,66.66666666666667,25.0,18.678251711427066,40.8,29.87,1245
30,No,Travel_Rarely,317,Research & Development,2,3,Life Sciences,1,548,3,Female,43,1,2,Manufacturing Director,4,Single,6091,24793,2,Y,No,20,4,3,80,0,11,2,3,5,4,0,2,0,100.0,0.0,100.0,66.66666666666667,66.66666666666667,73.33,22.22222222222222,33.333333333333336,26.67,66.66666666666667,66.67,26.761453396524487,10.7,53.61,201
60,No,Travel_Rarely,422,Research & Development,7,3,Life Sciences,1,549,1,Female,41,3,5,Manager,1,Married,19566,3854,5,Y,No,11,3,4,80,0,33,5,1,29,8,11,10,0,0.0,66.66666666666667,0.0,0.0,100.0,23.33,44.44444444444444,83.33333333333333,60.0,0.0,35.0,97.71985255397577,72.42,39.78,737
46,No,Travel_Rarely,1485,Research & Development,18,3,Medical,1,550,3,Female,87,3,2,Manufacturing Director,3,Divorced,4810,26314,2,Y,No,14,3,3,80,1,19,5,2,10,7,0,8,0,0.0,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,36.67,38.888888888888886,83.33333333333333,56.67,33.333333333333336,60.0,20.015797788309637,41.34,44.87,456
42,No,Travel_Frequently,1368,Research & Development,28,4,Technical Degree,1,551,4,Female,88,2,2,Healthcare Representative,4,Married,4523,4386,0,Y,No,11,3,4,80,3,7,4,4,6,5,0,4,0,0.0,33.333333333333336,100.0,100.0,100.0,41.67,27.77777777777778,66.66666666666667,43.33,100.0,100.0,18.504476040021064,24.07,48.11,335
24,Yes,Travel_Rarely,1448,Sales,1,1,Technical Degree,1,554,1,Female,62,3,1,Sales Representative,2,Single,3202,21972,1,Y,Yes,16,3,2,80,0,6,4,3,5,3,1,4,1,0.0,66.66666666666667,33.333333333333336,0.0,33.333333333333336,21.67,16.666666666666668,66.66666666666667,36.67,66.66666666666667,25.0,11.548183254344393,47.95,29.11,1272
34,Yes,Travel_Frequently,296,Sales,6,2,Marketing,1,555,4,Female,33,1,1,Sales Representative,3,Divorced,2351,12253,0,Y,No,16,3,4,80,1,3,3,2,2,2,1,0,0,0.0,0.0,66.66666666666667,100.0,100.0,30.0,11.11111111111111,50.0,26.67,33.333333333333336,86.67,7.066877303844128,2.83,33.76,1062
38,No,Travel_Frequently,1490,Research & Development,2,2,Life Sciences,1,556,4,Male,42,3,1,Laboratory Technician,4,Married,1702,12106,1,Y,Yes,23,4,3,80,1,1,3,3,1,0,0,0,1,100.0,66.66666666666667,100.0,100.0,66.66666666666667,90.0,0.0,50.0,20.0,66.66666666666667,81.67,3.6492890995260665,44.79,67.97,39
40,No,Travel_Rarely,1398,Sales,2,4,Life Sciences,1,558,3,Female,79,3,5,Manager,3,Married,18041,13022,0,Y,No,14,3,4,80,0,21,2,3,20,15,1,12,0,0.0,66.66666666666667,66.66666666666667,66.66666666666667,100.0,40.0,83.33333333333333,33.333333333333336,63.33,66.66666666666667,78.33,89.68931016324382,69.21,54.8,183
26,No,Travel_Rarely,1349,Research & Development,23,3,Life Sciences,1,560,1,Female,90,3,1,Research Scientist,4,Divorced,2886,3032,1,Y,No,22,4,2,80,2,3,3,1,3,2,0,2,0,100.0,66.66666666666667,100.0,0.0,33.333333333333336,76.67,11.11111111111111,50.0,26.67,0.0,11.67,9.884149552395998,37.29,51.01,244
30,No,Non-Travel,1400,Research & Development,3,3,Life Sciences,1,562,3,Male,53,3,1,Laboratory Technician,4,Married,2097,16734,4,Y,No,15,3,3,80,1,9,3,1,5,3,1,4,0,0.0,66.66666666666667,100.0,66.66666666666667,66.66666666666667,41.67,16.666666666666668,50.0,30.0,0.0,53.33,5.729331226961559,35.63,40.18,710
29,No,Travel_Rarely,986,Research & Development,3,4,Medical,1,564,2,Male,93,2,3,Research Director,3,Married,11935,21526,1,Y,No,18,3,3,80,0,10,2,3,10,2,0,7,0,0.0,33.333333333333336,66.66666666666667,33.333333333333336,66.66666666666667,26.67,11.11111111111111,33.333333333333336,20.0,66.66666666666667,51.67,57.535545023696685,39.68,31.04,1199
29,Yes,Travel_Rarely,408,Research & Development,25,5,Technical Degree,1,565,3,Female,71,2,1,Research Scientist,2,Married,2546,18300,5,Y,No,16,3,2,80,0,6,2,4,2,2,1,1,0,0.0,33.333333333333336,33.333333333333336,66.66666666666667,33.333333333333336,21.67,11.11111111111111,33.333333333333336,20.0,100.0,61.67,8.093733543970512,19.9,27.07,1343
19,Yes,Travel_Rarely,489,Human Resources,2,2,Technical Degree,1,566,1,Male,52,2,1,Human Resources,4,Single,2564,18437,1,Y,No,12,3,3,80,0,1,3,4,1,0,0,0,0,0.0,33.333333333333336,100.0,0.0,66.66666666666667,28.33,0.0,50.0,20.0,100.0,43.33,8.188520273828331,19.94,27.66,1326
30,No,Non-Travel,1398,Sales,22,4,Other,1,567,3,Female,69,3,3,Sales Executive,1,Married,8412,2890,0,Y,No,11,3,3,80,0,10,3,3,9,8,7,8,0,0.0,66.66666666666667,0.0,66.66666666666667,66.66666666666667,26.67,44.44444444444444,50.0,46.67,66.66666666666667,66.67,38.98367561874671,48.93,40.01,720
57,No,Travel_Rarely,210,Sales,29,3,Marketing,1,568,1,Male,56,2,4,Manager,4,Divorced,14118,22102,3,Y,No,12,3,3,80,1,32,3,2,1,0,0,0,0,0.0,33.333333333333336,100.0,0.0,66.66666666666667,28.33,0.0,50.0,20.0,33.333333333333336,30.0,69.03106898367562,44.28,29.31,1261
50,No,Travel_Rarely,1099,Research & Development,29,4,Life Sciences,1,569,2,Male,88,2,4,Manager,3,Married,17046,9314,0,Y,No,15,3,2,80,1,28,2,3,27,10,15,7,0,0.0,33.333333333333336,66.66666666666667,33.333333333333336,33.333333333333336,23.33,55.55555555555556,33.333333333333336,46.67,66.66666666666667,40.0,84.44971037388099,50.45,34.57,1020
30,No,Non-Travel,1116,Research & Development,2,3,Medical,1,571,3,Female,49,3,1,Laboratory Technician,4,Single,2564,7181,0,Y,No,14,3,3,80,0,12,2,2,11,7,6,7,0,0.0,66.66666666666667,100.0,66.66666666666667,66.66666666666667,41.67,38.888888888888886,33.333333333333336,36.67,33.333333333333336,60.0,8.188520273828331,36.61,42.66,571
60,No,Travel_Frequently,1499,Sales,28,3,Marketing,1,573,3,Female,80,2,3,Sales Executive,1,Married,10266,2845,4,Y,No,19,3,4,80,0,22,5,4,18,13,13,11,0,0.0,33.333333333333336,0.0,66.66666666666667,100.0,23.33,72.22222222222223,83.33333333333333,76.67,100.0,85.0,48.74670879410216,36.17,45.17,445
47,No,Travel_Rarely,983,Research & Development,2,2,Medical,1,574,1,Female,65,3,2,Manufacturing Director,4,Divorced,5070,7389,5,Y,No,13,3,3,80,3,20,2,3,5,0,0,4,0,0.0,66.66666666666667,100.0,0.0,66.66666666666667,35.0,0.0,33.333333333333336,13.33,66.66666666666667,36.67,21.38493944181148,41.89,31.95,1149
46,No,Travel_Rarely,1009,Research & Development,2,3,Life Sciences,1,575,1,Male,51,3,4,Research Director,3,Married,17861,2288,6,Y,No,13,3,3,80,0,26,2,1,3,2,0,1,0,0.0,66.66666666666667,66.66666666666667,0.0,66.66666666666667,30.0,11.11111111111111,33.333333333333336,20.0,0.0,23.33,88.74144286466561,68.83,32.82,1112
35,No,Travel_Rarely,144,Research & Development,22,3,Life Sciences,1,577,4,Male,46,1,1,Laboratory Technician,3,Single,4230,19225,0,Y,No,15,3,3,80,0,6,2,3,5,4,4,3,0,0.0,0.0,66.66666666666667,100.0,66.66666666666667,26.67,22.22222222222222,33.333333333333336,26.67,66.66666666666667,81.67,16.961558715113217,6.78,31.93,1152
54,No,Travel_Rarely,548,Research & Development,8,4,Life Sciences,1,578,3,Female,42,3,2,Laboratory Technician,3,Single,3780,23428,7,Y,No,11,3,3,80,0,19,3,3,1,0,0,0,0,0.0,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,36.67,0.0,50.0,20.0,66.66666666666667,66.67,14.591890468667719,39.17,38.21,844
34,No,Travel_Rarely,1303,Research & Development,2,4,Life Sciences,1,579,4,Male,62,2,1,Research Scientist,3,Divorced,2768,8416,3,Y,No,12,3,3,80,1,14,3,3,7,3,5,7,0,0.0,33.333333333333336,66.66666666666667,100.0,66.66666666666667,33.33,16.666666666666668,50.0,30.0,66.66666666666667,81.67,9.262769878883622,20.37,37.97,859
46,No,Travel_Rarely,1125,Sales,10,3,Marketing,1,580,3,Female,94,2,3,Sales Executive,4,Married,9071,11563,2,Y,Yes,19,3,3,80,1,15,3,3,3,2,1,2,1,0.0,33.333333333333336,100.0,66.66666666666667,66.66666666666667,35.0,11.11111111111111,50.0,26.67,66.66666666666667,66.67,42.45392311743023,43.65,39.38,766
31,No,Travel_Rarely,1274,Research & Development,9,1,Life Sciences,1,581,3,Male,33,3,3,Manufacturing Director,2,Divorced,10648,14394,1,Y,No,25,4,4,80,1,13,6,4,13,8,0,8,0,100.0,66.66666666666667,33.333333333333336,66.66666666666667,100.0,80.0,44.44444444444444,100.0,66.67,100.0,85.0,50.758293838862556,53.64,74.13,5
33,Yes,Travel_Rarely,1277,Research & Development,15,1,Medical,1,582,2,Male,56,3,3,Manager,3,Married,13610,24619,7,Y,Yes,12,3,4,80,0,15,2,4,7,6,7,7,1,0.0,66.66666666666667,66.66666666666667,33.333333333333336,100.0,36.67,33.333333333333336,33.333333333333336,33.33,100.0,70.0,66.35597682991047,69.88,45.98,409
33,Yes,Travel_Rarely,587,Research & Development,10,1,Medical,1,584,1,Male,38,1,1,Laboratory Technician,4,Divorced,3408,6705,7,Y,No,13,3,1,80,3,8,2,3,4,3,1,3,0,0.0,0.0,100.0,0.0,0.0,15.0,16.666666666666668,33.333333333333336,23.33,66.66666666666667,13.33,12.632964718272776,5.05,14.92,1459
30,No,Travel_Rarely,413,Sales,7,1,Marketing,1,585,4,Male,57,3,1,Sales Representative,2,Single,2983,18398,0,Y,No,14,3,1,80,0,4,3,3,3,2,1,2,0,0.0,66.66666666666667,33.333333333333336,100.0,0.0,28.33,11.11111111111111,50.0,26.67,66.66666666666667,58.33,10.394944707740915,37.49,33.87,1053
35,No,Travel_Rarely,1276,Research & Development,16,3,Life Sciences,1,586,4,Male,72,3,3,Healthcare Representative,3,Married,7632,14295,4,Y,Yes,12,3,3,80,0,10,2,3,8,7,0,0,1,0.0,66.66666666666667,66.66666666666667,100.0,66.66666666666667,40.0,38.888888888888886,33.333333333333336,36.67,66.66666666666667,81.67,34.87625065824118,57.28,48.18,332
31,Yes,Travel_Frequently,534,Research & Development,20,3,Life Sciences,1,587,1,Male,66,3,3,Healthcare Representative,3,Married,9824,22908,3,Y,No,12,3,1,80,0,12,2,3,1,0,0,0,0,0.0,66.66666666666667,66.66666666666667,0.0,0.0,23.33,0.0,33.333333333333336,13.33,66.66666666666667,13.33,46.41916798314902,51.9,24.12,1401
34,Yes,Travel_Frequently,988,Human Resources,23,3,Human Resources,1,590,2,Female,43,3,3,Human Resources,1,Divorced,9950,11533,9,Y,Yes,15,3,3,80,3,11,2,3,3,2,0,2,1,0.0,66.66666666666667,0.0,33.333333333333336,66.66666666666667,23.33,11.11111111111111,33.333333333333336,20.0,66.66666666666667,51.67,47.082675092153764,62.17,32.74,1114
42,No,Travel_Frequently,1474,Research & Development,5,2,Other,1,591,2,Male,97,3,1,Laboratory Technician,3,Married,2093,9260,4,Y,No,17,3,4,80,1,8,4,3,2,2,2,0,0,0.0,66.66666666666667,66.66666666666667,33.333333333333336,100.0,36.67,11.11111111111111,66.66666666666667,33.33,66.66666666666667,63.33,5.708267509215377,35.62,39.84,735
36,No,Non-Travel,635,Sales,10,4,Medical,1,592,2,Male,32,3,3,Sales Executive,4,Single,9980,15318,1,Y,No,14,3,4,80,0,10,3,2,10,3,9,7,0,0.0,66.66666666666667,100.0,33.333333333333336,100.0,41.67,16.666666666666668,50.0,30.0,33.333333333333336,56.67,47.24065297525013,52.23,43.17,550
22,Yes,Travel_Frequently,1368,Research & Development,4,1,Technical Degree,1,593,3,Male,99,2,1,Laboratory Technician,3,Single,3894,9129,5,Y,No,16,3,3,80,0,4,3,3,2,2,1,2,0,0.0,33.333333333333336,66.66666666666667,66.66666666666667,66.66666666666667,30.0,11.11111111111111,50.0,26.67,66.66666666666667,66.67,15.192206424433913,22.74,33.74,1067
48,No,Travel_Rarely,163,Sales,2,5,Marketing,1,595,2,Female,37,3,2,Sales Executive,4,Married,4051,19658,2,Y,No,14,3,1,80,1,14,2,3,9,7,6,7,0,0.0,66.66666666666667,100.0,33.333333333333336,0.0,31.67,38.888888888888886,33.333333333333336,36.67,66.66666666666667,28.33,16.018957345971565,39.74,33.38,1087
55,No,Travel_Rarely,1117,Sales,18,5,Life Sciences,1,597,1,Female,83,3,4,Manager,2,Single,16835,9873,3,Y,No,23,4,4,80,0,37,2,3,10,9,7,7,0,100.0,66.66666666666667,33.333333333333336,0.0,100.0,73.33,50.0,33.333333333333336,43.33,66.66666666666667,48.33,83.33859926276988,66.67,62.58,77
41,No,Non-Travel,267,Sales,10,2,Life Sciences,1,599,4,Male,56,3,2,Sales Executive,4,Single,6230,13430,7,Y,No,14,3,4,80,0,16,3,3,14,3,1,10,0,0.0,66.66666666666667,100.0,100.0,100.0,48.33,16.666666666666668,50.0,30.0,66.66666666666667,93.33,27.493417588204316,44.33,50.82,254
35,No,Travel_Rarely,619,Sales,1,3,Marketing,1,600,2,Male,85,3,2,Sales Executive,3,Married,4717,18659,9,Y,No,11,3,3,80,0,15,2,3,11,9,6,9,0,0.0,66.66666666666667,66.66666666666667,33.333333333333336,66.66666666666667,33.33,50.0,33.333333333333336,43.33,66.66666666666667,51.67,19.526066350710902,41.14,39.25,774
40,No,Travel_Rarely,302,Research & Development,6,3,Life Sciences,1,601,2,Female,75,3,4,Manufacturing Director,3,Single,13237,20364,7,Y,No,15,3,3,80,0,22,3,3,20,6,5,13,0,0.0,66.66666666666667,66.66666666666667,33.333333333333336,66.66666666666667,33.33,33.333333333333336,50.0,40.0,66.66666666666667,51.67,64.39178515007899,59.09,41.28,650
39,No,Travel_Frequently,443,Research & Development,8,1,Life Sciences,1,602,3,Female,48,3,1,Laboratory Technician,3,Married,3755,17872,1,Y,No,11,3,1,80,1,8,3,3,8,3,0,7,0,0.0,66.66666666666667,66.66666666666667,66.66666666666667,0.0,30.0,16.666666666666668,50.0,30.0,66.66666666666667,43.33,14.460242232754082,39.12,33.37,1089
31,No,Travel_Rarely,828,Sales,2,1,Life Sciences,1,604,2,Male,77,3,2,Sales Executive,4,Single,6582,8346,4,Y,Yes,13,3,3,80,0,10,2,4,6,5,0,5,1,0.0,66.66666666666667,100.0,33.333333333333336,66.66666666666667,38.33,27.77777777777778,33.333333333333336,30.0,100.0,58.33,29.347024749868353,55.07,42.18,602
42,No,Travel_Rarely,319,Research & Development,24,3,Medical,1,605,4,Male,56,3,3,Manufacturing Director,1,Married,7406,6950,1,Y,Yes,21,4,4,80,1,10,5,2,10,9,5,8,1,100.0,66.66666666666667,0.0,100.0,100.0,78.33,50.0,83.33333333333333,63.33,33.333333333333336,86.67,33.68615060558189,56.81,73.35,8
45,No,Travel_Rarely,561,Sales,2,3,Other,1,606,4,Male,61,3,2,Sales Executive,2,Married,4805,16177,0,Y,No,19,3,2,80,1,9,3,4,8,7,3,7,0,0.0,66.66666666666667,33.333333333333336,100.0,33.333333333333336,31.67,38.888888888888886,50.0,43.33,100.0,76.67,19.98946814112691,41.33,42.2,599
26,Yes,Travel_Frequently,426,Human Resources,17,4,Life Sciences,1,608,2,Female,58,3,1,Human Resources,3,Divorced,2741,22808,0,Y,Yes,11,3,2,80,1,8,2,2,7,7,1,0,1,0.0,66.66666666666667,66.66666666666667,33.333333333333336,33.333333333333336,30.0,38.888888888888886,33.333333333333336,36.67,33.333333333333336,33.33,9.120589784096893,46.98,34.38,1030
29,No,Travel_Rarely,232,Research & Development,19,3,Technical Degree,1,611,4,Male,34,3,2,Manufacturing Director,4,Divorced,4262,22645,4,Y,No,12,3,2,80,2,8,2,4,3,2,1,2,0,0.0,66.66666666666667,100.0,100.0,33.333333333333336,41.67,11.11111111111111,33.333333333333336,20.0,100.0,76.67,17.130068457082675,40.19,42.36,591
33,No,Travel_Rarely,922,Research & Development,1,5,Medical,1,612,1,Female,95,4,4,Research Director,3,Divorced,16184,22578,4,Y,No,19,3,3,80,1,10,2,3,6,1,0,5,0,0.0,100.0,66.66666666666667,0.0,66.66666666666667,36.67,5.555555555555555,33.333333333333336,16.67,66.66666666666667,36.67,79.91047919957873,81.96,39.46,757
31,No,Travel_Rarely,688,Sales,7,3,Life Sciences,1,613,3,Male,44,2,3,Manager,4,Divorced,11557,25291,9,Y,No,21,4,3,80,1,10,3,2,5,4,0,1,0,100.0,33.333333333333336,100.0,66.66666666666667,66.66666666666667,80.0,22.22222222222222,50.0,33.33,33.333333333333336,60.0,55.54502369668246,38.88,61.5,88
18,Yes,Travel_Frequently,1306,Sales,5,3,Marketing,1,614,2,Male,69,3,1,Sales Representative,2,Single,1878,8059,1,Y,Yes,14,3,4,80,0,0,3,3,0,0,0,0,1,0.0,66.66666666666667,33.333333333333336,33.333333333333336,100.0,31.67,0.0,50.0,20.0,66.66666666666667,63.33,4.576092680358083,45.16,36.11,951
40,No,Non-Travel,1094,Sales,28,3,Other,1,615,3,Male,58,1,3,Sales Executive,1,Divorced,10932,11373,3,Y,No,15,3,3,80,1,20,2,3,1,0,0,1,0,0.0,0.0,0.0,66.66666666666667,66.66666666666667,13.33,0.0,33.333333333333336,13.33,66.66666666666667,66.67,52.253817798841496,20.9,22.47,1424
41,No,Non-Travel,509,Research & Development,2,4,Other,1,616,1,Female,62,2,2,Healthcare Representative,3,Single,6811,2112,2,Y,Yes,17,3,1,80,0,10,3,3,8,7,0,7,1,0.0,33.333333333333336,66.66666666666667,0.0,0.0,16.67,38.888888888888886,50.0,43.33,66.66666666666667,13.33,30.552922590837284,38.89,24.83,1388
26,No,Travel_Rarely,775,Sales,29,2,Medical,1,618,1,Male,45,3,2,Sales Executive,3,Divorced,4306,4267,5,Y,No,12,3,1,80,2,8,5,3,0,0,0,0,0,0.0,66.66666666666667,66.66666666666667,0.0,0.0,23.33,0.0,83.33333333333333,33.33,66.66666666666667,13.33,17.36176935229068,40.28,26.38,1360
35,No,Travel_Rarely,195,Sales,1,3,Medical,1,620,1,Female,80,3,2,Sales Executive,3,Single,4859,6698,1,Y,No,16,3,4,80,0,5,3,3,5,4,0,3,0,0.0,66.66666666666667,66.66666666666667,0.0,100.0,33.33,22.22222222222222,50.0,33.33,66.66666666666667,48.33,20.27382833070037,41.44,36.8,914
34,No,Travel_Rarely,258,Sales,21,4,Life Sciences,1,621,4,Male,74,4,2,Sales Executive,4,Single,5337,19921,1,Y,No,12,3,4,80,0,10,3,3,10,7,5,7,0,0.0,100.0,100.0,100.0,100.0,55.0,38.888888888888886,50.0,43.33,66.66666666666667,93.33,22.790942601369142,59.12,59.03,124
26,Yes,Travel_Rarely,471,Research & Development,24,3,Technical Degree,1,622,3,Male,66,1,1,Laboratory Technician,4,Single,2340,23213,1,Y,Yes,18,3,2,80,0,1,3,1,1,0,0,0,1,0.0,0.0,100.0,66.66666666666667,33.333333333333336,25.0,0.0,50.0,20.0,0.0,41.67,7.008952080042127,12.8,24.67,1390
37,No,Travel_Rarely,799,Research & Development,1,3,Technical Degree,1,623,2,Female,59,3,3,Manufacturing Director,4,Single,7491,23848,4,Y,No,17,3,4,80,0,12,3,4,6,5,1,2,0,0.0,66.66666666666667,100.0,33.333333333333336,100.0,41.67,27.77777777777778,50.0,36.67,100.0,70.0,34.13375460768826,46.99,45.71,421
46,No,Travel_Frequently,1034,Research & Development,18,1,Medical,1,624,1,Female,86,3,3,Healthcare Representative,3,Married,10527,8984,5,Y,No,11,3,4,80,0,28,3,2,2,2,1,2,0,0.0,66.66666666666667,66.66666666666667,0.0,100.0,33.33,11.11111111111111,50.0,26.67,33.333333333333336,41.67,50.12111637704055,53.38,36.26,941
41,No,Travel_Rarely,1276,Sales,2,5,Life Sciences,1,625,2,Female,91,3,4,Manager,1,Married,16595,5626,7,Y,No,16,3,2,80,1,22,2,3,18,16,11,8,0,0.0,66.66666666666667,0.0,33.333333333333336,33.333333333333336,20.0,88.88888888888889,33.333333333333336,66.67,66.66666666666667,40.0,82.07477619799894,66.16,39.26,772
37,No,Non-Travel,142,Sales,9,4,Medical,1,626,1,Male,69,3,3,Sales Executive,2,Divorced,8834,24666,1,Y,No,13,3,4,80,1,9,6,3,9,5,7,7,0,0.0,66.66666666666667,33.333333333333336,0.0,100.0,28.33,27.77777777777778,100.0,56.67,66.66666666666667,48.33,41.20589784096893,49.82,40.22,708
52,No,Travel_Rarely,956,Research & Development,6,2,Technical Degree,1,630,4,Male,78,3,2,Research Scientist,1,Divorced,5577,22087,3,Y,Yes,12,3,2,80,2,18,3,3,10,9,6,9,1,0.0,66.66666666666667,0.0,100.0,33.333333333333336,26.67,50.0,50.0,50.0,66.66666666666667,70.0,24.054765666140074,52.96,41.78,625
32,Yes,Non-Travel,1474,Sales,11,4,Other,1,631,4,Male,60,4,2,Sales Executive,3,Married,4707,23914,8,Y,No,12,3,4,80,0,6,2,3,4,2,1,2,0,0.0,100.0,66.66666666666667,100.0,100.0,50.0,11.11111111111111,33.333333333333336,20.0,66.66666666666667,93.33,19.473407056345444,57.79,51.67,231
24,No,Travel_Frequently,535,Sales,24,3,Medical,1,632,4,Male,38,3,1,Sales Representative,4,Married,2400,5530,0,Y,No,13,3,3,80,2,3,3,3,2,2,2,1,0,0.0,66.66666666666667,100.0,100.0,66.66666666666667,45.0,11.11111111111111,50.0,26.67,66.66666666666667,81.67,7.3249078462348605,36.26,45.52,431
38,No,Travel_Rarely,1495,Research & Development,10,3,Medical,1,634,3,Female,76,3,2,Healthcare Representative,3,Married,9824,22174,3,Y,No,19,3,3,80,1,18,4,3,1,0,0,0,0,0.0,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,36.67,0.0,66.66666666666667,26.67,66.66666666666667,66.67,46.41916798314902,51.9,41.45,642
37,No,Travel_Rarely,446,Research & Development,1,4,Life Sciences,1,635,2,Female,65,3,2,Manufacturing Director,2,Married,6447,15701,6,Y,No,12,3,2,80,1,8,2,2,6,5,4,3,0,0.0,66.66666666666667,33.333333333333336,33.333333333333336,33.333333333333336,25.0,27.77777777777778,33.333333333333336,30.0,33.333333333333336,33.33,28.6361242759347,44.79,30.22,1233
49,No,Travel_Rarely,1245,Research & Development,18,4,Life Sciences,1,638,4,Male,58,2,5,Research Director,3,Divorced,19502,2125,1,Y,Yes,17,3,3,80,1,31,5,3,31,9,0,9,1,0.0,33.333333333333336,66.66666666666667,100.0,66.66666666666667,33.33,50.0,83.33333333333333,63.33,66.66666666666667,81.67,97.38283307003687,65.62,51.43,238
